identifier,HWRC,transportType,accessAllowed,openingHours,permitRequired,bookingRequired,bookingURL,maxHeight,maxLength,maxWidth,maxWeight,trailerCombinedWith,dateUpdated
,hwrc-eng-ham-db3902uj,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3902uj,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3902uj,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902uj,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902uj,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3901gx,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3901gx,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3901gx,hwrc-trans-03,0,,,,,,,,,,11/10/2021
,hwrc-eng-ham-db3901gx,hwrc-trans-04,0,,,,,,,,,,11/10/2021
,hwrc-eng-ham-db3901gx,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3902mn,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3902mn,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3902mn,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902mn,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902mn,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3900kk,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3900kk,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3900kk,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3900kk,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3900kk,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3903cx,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3903cx,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3903cx,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3903cx,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3903cx,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3902ht,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3902ht,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3902ht,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902ht,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902ht,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3902sd,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3902sd,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3902sd,hwrc-trans-03,0,,,,,,,,,,11/10/2021
,hwrc-eng-ham-db3902sd,hwrc-trans-04,0,,,,,,,,,,11/10/2021
,hwrc-eng-ham-db3902sd,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3901fu,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3901fu,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3901fu,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3901fu,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3901fu,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3902lz,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3902lz,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3902lz,hwrc-trans-03,0,,,,,,,,,,11/10/2021
,hwrc-eng-ham-db3902lz,hwrc-trans-04,0,,,,,,,,,,11/10/2021
,hwrc-eng-ham-db3902lz,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3902cm,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3902cm,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3902cm,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902cm,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902cm,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3003ux,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3003ux,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3003ux,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3003ux,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3003ux,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3902ty,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3902ty,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3902ty,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902ty,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3902ty,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3901mc,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3901mc,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3901mc,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3901mc,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3901mc,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3901hg,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3901hg,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3901hg,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3901hg,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3901hg,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-ham-db3900xy,hwrc-trans-01,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,2.0 m,,,,,8/10/2021
,hwrc-eng-ham-db3900xy,hwrc-trans-02,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,,,3.5 t,,8/10/2021
,hwrc-eng-ham-db3900xy,hwrc-trans-03,1,,0,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,1.8 m,,,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3900xy,hwrc-trans-04,1,,1,1,https://www.hants.gov.uk/wasteandrecycling/recyclingcentres/book-appointment,,3.0 m,,3.5 t,hwrc-trans-01,11/10/2021
,hwrc-eng-ham-db3900xy,hwrc-trans-05,,,,,,,,,,,8/10/2021
,hwrc-eng-wsx-kb3606gw,hwrc-trans-01,1,,0,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
,hwrc-eng-wsx-kb3606gw,hwrc-trans-02,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606gw,hwrc-trans-03,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,1.8 m,,,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3606gw,hwrc-trans-04,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3606gw,hwrc-trans-05,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-dp3894hp,hwrc-trans-01,1,,0,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
,hwrc-eng-wsx-dp3894hp,hwrc-trans-02,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-dp3894hp,hwrc-trans-03,1,,1,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,1.8 m,,,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-dp3894hp,hwrc-trans-04,1,,1,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-dp3894hp,hwrc-trans-05,1,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3605uu,hwrc-trans-01,1,,0,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
,hwrc-eng-wsx-kb3605uu,hwrc-trans-02,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,,15/10/2021
,hwrc-eng-wsx-kb3605uu,hwrc-trans-03,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,1.8 m,,,"hwrc-trans-01, hwrc-trans-02",15/10/2021
,hwrc-eng-wsx-kb3605uu,hwrc-trans-04,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,"hwrc-trans-01, hwrc-trans-02",15/10/2021
,hwrc-eng-wsx-kb3605uu,hwrc-trans-05,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606fv,hwrc-trans-01,1,,0,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
,hwrc-eng-wsx-kb3606fv,hwrc-trans-02,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,,15/10/2021
,hwrc-eng-wsx-kb3606fv,hwrc-trans-03,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,1.8 m,,,"hwrc-trans-01, hwrc-trans-02",15/10/2021
,hwrc-eng-wsx-kb3606fv,hwrc-trans-04,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,"hwrc-trans-01, hwrc-trans-02",15/10/2021
,hwrc-eng-wsx-kb3606fv,hwrc-trans-05,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606ky,hwrc-trans-01,1,,0,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
,hwrc-eng-wsx-kb3606ky,hwrc-trans-02,1,,1,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,,15/10/2021
,hwrc-eng-wsx-kb3606ky,hwrc-trans-03,1,,1,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,1.8 m,,,"hwrc-trans-01, hwrc-trans-02",15/10/2021
,hwrc-eng-wsx-kb3606ky,hwrc-trans-04,1,,1,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,"hwrc-trans-01, hwrc-trans-02",15/10/2021
,hwrc-eng-wsx-kb3606ky,hwrc-trans-05,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3605xk,hwrc-trans-01,1,,0,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
,hwrc-eng-wsx-kb3605xk,hwrc-trans-02,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3605xk,hwrc-trans-03,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,1.8 m,,,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3605xk,hwrc-trans-04,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3605xk,hwrc-trans-05,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606lj,hwrc-trans-01,1,,0,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
,hwrc-eng-wsx-kb3606lj,hwrc-trans-02,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606lj,hwrc-trans-03,1,,1,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,1.8 m,,,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3606lj,hwrc-trans-04,1,,1,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3606lj,hwrc-trans-05,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606mq,hwrc-trans-01,1,,0,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
,hwrc-eng-wsx-kb3606mq,hwrc-trans-02,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606mq,hwrc-trans-03,1,,1,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,1.8 m,,,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3606mq,hwrc-trans-04,1,,1,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3606mq,hwrc-trans-05,1,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606su,hwrc-trans-01,1,,0,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
,hwrc-eng-wsx-kb3606su,hwrc-trans-02,0,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606su,hwrc-trans-03,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,1.8 m,,,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3606su,hwrc-trans-04,1,,1,0,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,,,,3.5 t,hwrc-trans-01,15/10/2021
,hwrc-eng-wsx-kb3606su,hwrc-trans-05,1,,,,,,,,,,15/10/2021
,hwrc-eng-wsx-kb3606tx,hwrc-trans-01,1,,0,1,https://www.westsussex.gov.uk/land-waste-and-housing/waste-and-recycling/recycling-and-waste-prevention/recycling-centres/book-to-recycle-trial-booking-system/,2.0 m,,,,,15/10/2021
